research_question;seed_url;final_seed_url;seed_http_status;seed_content_type;source_page_title;target_url;anchor_text;same_domain;dom_container;section_heading;surrounding_text;status;class;rule;reason;error
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://handbook.fca.org.uk/handbook/prin2/prin2s1?timeline=true;Principle 11;False;main;Relevant changes in risk appetite;2.12 The PRA’s proposals, consistent with PRA fundamental rules , set out that firms should discuss with their supervisors, as part of their regular engagement, material changes to their risk appetite and/or strategy intended to increase their anticipated future flow of high LTI lending above 15%. T;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group undefined (undefined) x topic_match partial;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [7];True;main;Managing the aggregate consistently with the FPC’s Recommendation;2.16 The regulators propose that the share of high LTI lending in aggregate and for individual firms will be measured using fixed quarters rather than a four-quarter rolling average. footnote [7] Under the new proposals, when gradual adjustments are expected of firms lending over 15%, a four-quarter;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [8];True;main;Managing the aggregate consistently with the FPC’s Recommendation;2.18 The regulators propose that, based on the most recent quarter of Product Sales Data (PSD), if the regulators judge the aggregate flow to be inconsistent with 15% and adjustments are necessary to ensure the aggregate flow becomes consistent with 15% again, firms will be expected to reduce their ;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [9];True;main;Managing the aggregate consistently with the FPC’s Recommendation;2.18 The regulators propose that, based on the most recent quarter of Product Sales Data (PSD), if the regulators judge the aggregate flow to be inconsistent with 15% and adjustments are necessary to ensure the aggregate flow becomes consistent with 15% again, firms will be expected to reduce their ;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [10];True;main;Managing the aggregate consistently with the FPC’s Recommendation;2.21 The regulators propose that any specific expectations for future flow reductions would be set out on the same PRA webpage that publishes the latest aggregate flow measure. The FCA proposes to set out expectations for FCA firms on its website. Following this, firms would take action as necessary;CLASSIFIED;HIGH_VALUE;P-6;group regulatory_decision (primary) x topic_match partial;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [11];True;main;Calculation and publication of aggregate high LTI;2.24 The regulators propose that they would calculate the percentage of aggregate flow of high LTI lending and publish it on the PRA website each quarter. footnote [11] This would provide firms with additional transparency to manage their own flow of high LTI lending above 15% taking the current agg;CLASSIFIED;HIGH_VALUE;P-6;group regulatory_decision (primary) x topic_match partial;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [12];True;main;Scope of mortgages;2.25 The regulators propose to amend the PRA’s rules and FCA’s general guidance to exclude further advances and retirement interest only mortgage contracts from the LTI flow limit. footnote [12];CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [13];True;main;PRA modification by consent and FCA individual guidance;2.30 The regulators consider that the PRA MbC and FCA individual guidance offerings should continue to be made available for the duration of this interim period, until such time as any new proposals come into effect. The regulators have extended the interim measures to 31 Dec 2026 or, if earlier, th;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [14];True;main;PRA modification by consent and FCA individual guidance;2.30 The regulators consider that the PRA MbC and FCA individual guidance offerings should continue to be made available for the duration of this interim period, until such time as any new proposals come into effect. The regulators have extended the interim measures to 31 Dec 2026 or, if earlier, th;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;footnote [15];True;main;PRA objectives analysis;2.36 The PRA has assessed whether the proposals in this CP facilitate its secondary objectives related to effective competition, the international competitiveness of the economy and the growth of the economy in the medium to long term. The PRA anticipates that the proposals will lead to greater usag;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group regulatory_decision (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/-/media/boe/files/record/2014/financial-policy-committee-meeting-june-2014.pdf;Record of the Financial Policy Committee Meetings – 17 and 25 June 2014;True;list;Legislative and Regulatory Reform Act 2006 (LLRA);Record of the Financial Policy Committee Meetings – 17 and 25 June 2014 .;CLASSIFIED;UNKNOWN;P-6;group undefined (undefined) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;https://www.bankofengland.co.uk/prudential-regulation/publication/2026/april/high-loan-to-income-lending-consultation-paper;200;"text/html; charset=utf-8";CP6/26 – High loan to income lending | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/-/media/boe/files/financial-policy-committee-record/2025/fpc-record-july-2025.pdf;Record of the Financial Policy Committee meeting – 27 June 2025;True;list;Legislative and Regulatory Reform Act 2006 (LLRA);Record of the Financial Policy Committee meeting – 27 June 2025 .;CLASSIFIED;UNKNOWN;P-6;group undefined (undefined) x topic_match none;
